Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula
439337,3697440000;4480766,8471010000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GANAPANES, CAMINO, DE;S/N;108420840
440347,7389975990;4481004,1871831800;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;25;108420857
440318,8130716740;4481097,9587881200;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;35;108420858
440297,3686272290;4481169,6501461500;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;41;108420899
440325,6278864880;4480772,7982942900;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;7;108420910
440254,7019605620;4481356,9834794800;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;108420809
440390,4056642660;4480840,9927387400;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;108420826
440416,4056642660;4480740,5760720700;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;108420827
440000,2698617970;4481776,6501461500;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;108420879
439884,4058220000;4481842,2922360000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;108420880
440170,8711100000;4481602,7106000000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;108420881
439493,4524980000;4480866,7310850000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;22;108420847
439390,1753000000;4480887,2915460000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;32;108420850
439371,1143182420;4480815,1587641200;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;37;108420848
439613,6191640000;4480882,7866410000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;7;108420846
440294,3686272290;4480899,0575535500;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;103;108420828
440102,5908494510;4480867,7612572600;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;60;108420803
439988,1834420440;4480838,0205165200;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;66;108420802
440015,8583391630;4480826,8970597300;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;66;108420829
439910,0352938960;4480797,6871831800;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;72;108420830
439862,4524980000;4480804,1755290000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;76;108420888
439807,5538124140;4480764,6131091100;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;108420831
440192,3223309330;4481159,9094054000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE;1;108420894
440241,5723309330;4481106,2982942900;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE;6;108420859
440256,0723309330;4481056,2982942900;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE;9;108420856
440123,8969420000;4481142,1755290000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;107;108420896
440032,4889975990;4481117,4094054000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;111;108420891
439909,1093679700;4481085,7982942900;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;117;108420884
439803,5538124140;4481057,9464424400;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;123;108420889
439747,6191640000;4481045,4533070000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;127;108420883
439584,7302750000;4480997,3421960000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;141;108420885
439579,9524980000;4480949,1755290000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;143;108420849
439516,1957877230;4480978,0575535500;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;149;108420886
439422,6197440000;4480953,9304340000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;163;108420890
439347,8871457480;4480927,8723683700;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;173;108420887
439350,6247840000;4480969,5214930000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;178;108420864
440036,1191640000;4481154,8421960000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;32 B;108420808
439891,5723309330;4481111,6316276300;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;38;108420807
439756,3969420000;4481077,1199740000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;42;108420805
439549,8969420000;4481021,6755290000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;64;108420903
439448,0970222910;4480994,8723683700;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;68;108420904
439803,0865700000;4481088,6636000000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108420806
440178,9982568590;4480885,3168128100;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PADRON, PLAZA, DE;1;108420804
440154,5080530000;4480941,1199740000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PADRON, PLAZA, DE;3;108420854
439928,4754560000;4481586,5857370000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PINTOR FRANCISCO LLORENS, CALLE, DEL;5;108420877
439517,9513300000;4480698,9654000000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PONFERRADA, CALLE, DE;2;108420843
439623,4480580000;4480714,9505070000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PONFERRADA, CALLE, DE;23;108420844
439603,4612198220;4480796,3538498500;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PONFERRADA, CALLE, DE;27;108420845
439512,2945531550;4480469,1871831800;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUENTEDEUME, CALLE, DE;13;108420823
439472,0723309330;4480500,1594054000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUENTEDEUME, CALLE, DE;S/N;108420824
439328,7389975990;4481101,0760720700;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUERTO DE LA CRUZ, PLAZA, DE;3;108420865
439453,7075380000;4481202,3499210000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUERTO DE MASPALOMAS, CALLE, DEL;26;108420868
439465,8413870000;4481157,3421960000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUERTO DE MASPALOMAS, CALLE, DEL;26;108420909
439495,0723309330;4481047,5760720700;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUERTO DE MASPALOMAS, CALLE, DEL;6;108420867
439910,4524980000;4480877,4533070000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;REDONDELA, PLAZA, DE;3;108420852
439635,3686272290;4480417,0205165200;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE;1;108420800
439833,8871457480;4480434,4279239200;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE;11;108420815
439982,7389975990;4480474,7427387400;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE;27;108420819
440032,1834420440;4480456,1871831800;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE;45;108420901
440218,9056642660;4480478,0760720700;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE;47;108420799
439925,8007259950;4480429,1686646600;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE;S/N;108420882
440113,4612198220;4480465,2427387400;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE;S/N;108420902
439721,7858310000;4480969,5088630000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADEO, PLAZA, DE;10;108420863
439963,1464050070;4481462,5019980000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SANTIAGO DE COMPOSTELA, CALLE, DE;S/N;108420873
439818,4569380000;4481425,3449960000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SANTIAGO DE COMPOSTELA, CALLE, DE;S/N;108420874
439644,1834420440;4481377,3538498500;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SANTIAGO DE COMPOSTELA, CALLE, DE;S/N;108420875
440108,0124930000;4481502,5116630000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SANTIAGO DE COMPOSTELA, CALLE, DE;S/N;108420876
439464,2258350000;4480621,6171740000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SARRIA, CALLE, DE;35;108420841
439426,2864110000;4480757,8471010000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SARRIA, CALLE, DE;59;108420842
440190,5167753770;4480385,5205165200;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE;32;108420798
440075,6278864880;4480372,2427387400;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE;38;108420892
439992,2945531550;4480364,0575535500;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE;44;108420797
439882,6278864880;4480348,2427387400;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE;50;108420893
439792,9889975990;4480341,8260720700;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE;58;108420796
439701,7389975990;4480331,0760720700;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE;64;108420895
439789,2487940000;4480845,2125670000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;TUY, PLAZA, DE;3;108420851
439553,9569380000;4481622,2616630000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;UBEDA, CALLE, DE;17;108420871
440044,6236040000;4481387,9561070000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA;3;108420811
440121,9013820000;4481409,0672180000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA;S/N;108420810
439889,3753100000;4481348,8082000000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA;S/N;108420812
439756,9056642660;4481311,9094054000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA;S/N;108420813
439678,3969420000;4481292,3977520000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA;S/N;108420814
439876,7858310000;4481009,2310850000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VERIN, PLAZA, DE;15;108420862
439653,5124930000;4481452,0672180000;01-01-17;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VILLAFRANCA DE LOS BARROS, PLAZA, DE;2;108420912
440961,3315901920;4481973,3908868900;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE;1 A;108520755
440216,9243410000;4481963,1070500000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE;10 B;108520780
440084,7021180000;4481928,0700130000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE;14;108520781
440687,1038160000;4482141,5017530000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE;17;108520766
440453,9556680000;4482044,7239750000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE;6;108520778
440345,5869500000;4482101,9027950000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE;S/N;108520779
440689,4416400000;4481588,4714300000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ANTONIO LOPEZ AGUADO, CALLE, DE;1;108520745
440577,6556642660;4481523,0760720700;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ANTONIO LOPEZ AGUADO, CALLE, DE;10;108520744
440445,5723309330;4481472,8260720700;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ANTONIO LOPEZ AGUADO, CALLE, DE;20;108520743
441315,1734900000;4481488,8693630000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARTURO DUPERIER, CALLE, DE;2;108520730
441297,9929340000;4481596,9156590000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARTURO DUPERIER, CALLE, DE;3;108520729
441276,4612198220;4481714,6316276300;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARTURO DUPERIER, CALLE, DE;7;108520728
441341,7240200000;4481399,9357270000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARTURO DUPERIER, CALLE, DE;S/N;108520670
441094,7846010000;4481437,0545480000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;10;108520731
440962,9512680000;4481391,7489930000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;11;108520737
440756,6278864880;4481643,9464424400;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;17;108520735
441396,2240200000;4481360,3801720000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;3;108520671
440885,4512680000;4481454,1101040000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;32;108520732
440914,5438600000;4481617,5360300000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;42;108520733
441202,8501087110;4481423,0575535500;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;6;108520679
441080,0346010000;4481408,8323260000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;9;108520736
441485,8351320000;4481345,0468380000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;S/N;108520672
440832,4512680000;4481516,1101040000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;S/N;108520734
440784,6061142940;4481559,3827474900;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;S/N;108520738
441817,2331534840;4481067,9145307300;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;CASTELLANA, PASEO, DE LA;S/N;108520691
440662,5852970000;4482008,2424940000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;12;108520763
440589,4741860000;4481982,7980490000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;16;108520764
440819,2149270000;4482070,7610120000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;2;108520693
440478,9927050000;4481919,7980490000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;24;108520687
440443,8081640000;4481884,8400510000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;25;108520765
440354,7340900000;4481857,5807920000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;36;108520771
440249,8132290000;4481816,0700130000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;42;108520772
440146,7717520000;4481780,4746260000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;50;108520773
440743,4001120000;4482070,8721230000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;6;108520686
440882,1038160000;4482088,4647160000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;S/N;108520756
440493,1690900000;4481062,8048750000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;20;108520790
440461,8357570000;4481127,4406770000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;23;108520785
440436,5568310000;4481213,1829500000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;29;108520791
440413,3820260000;4481309,0661090000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;31;108520684
440528,7246450000;4481155,2246280000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;42;108520793
440402,1989110000;4481405,0395120000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;48;108520683
440383,9148560000;4481474,3187530000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;50;108520685
440579,4283490000;4480832,8666030000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;7;108520701
440516,4283490000;4480945,5332700000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE;8;108520700
440378,7945531550;4481014,9649609600;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;26;108520697
440359,1994110000;4481087,8298500000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;42;108520698
440297,8685590000;4481296,6706040000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;58 A;108520681
440282,1050860000;4481358,0672180000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;58 B;108520682
440140,0310120000;4481689,9190700000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;60 B;108520774
440034,6748100000;4481785,0207000000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;108520695
440425,4056642660;4480818,8538498500;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;GINZO DE LIMIA, CALLE, DE;S/N;108520702
441089,2389975990;4481566,9927387400;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;17;108520724
441186,4056642660;4481556,4649609600;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;23;108520725
441076,9118371060;4481653,5143436800;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;53;108520792
441190,2945531550;4481699,7982942900;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;55;108520726
441018,7806642660;4481011,3260720700;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;11;108520716
440735,5394600000;4481028,0517880000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;14;108520712
440612,7987190000;4480998,9777140000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;22;108520699
440819,5918430000;4481019,4055980000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;23;108520711
440494,3501087110;4480975,8538498500;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;28;108520656
441357,0167753770;4480945,4649609600;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;3;108520688
440422,3548800000;4480957,3530100000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;40;108520657
441035,3583900000;4480994,9886880000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;9;108520694
440919,1834420440;4481027,4402696000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;108520715
441191,2925470000;4480970,9036400000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;S/N;108520717
440459,5153740000;4480697,3036270000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONDOÑEDO, PLAZA, DE;S/N;108520703
441102,6969590000;4481219,0847470000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;10;108520664
441002,0723309330;4481232,6995288600;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;12;108520663
440738,3315901920;4481268,6131091100;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;18;108520783
440926,2664840000;4481214,5881400000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;19;108520718
440781,5147690000;4481234,0147510000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;23;108520719
440578,4036580000;4481280,4591960000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;24;108520782
441674,0306642660;4480722,2010720700;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;3;108520690
441363,5167753770;4481183,6501461500;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;6;108520667
440656,8234110000;4481251,1094020000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;71 B;108520720
440523,0950160000;4481243,4386200000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;79;108520721
441275,8990940000;4481195,6988760000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;8;108520666
441419,8054350000;4481019,3848270000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;9;108520658
441297,5723309330;4481163,2427387400;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520659
441211,0106025380;4481176,2057017000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520660
441108,0556540000;4481189,7936790000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520661
441017,5247360000;4481202,3368960000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520662
441194,8483190000;4481206,6234690000;01-01-17;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;S/N;108520665
