gis_x;gis_y;fecha_alta;fecha_baja;distrito;barrio;calle;num_finca;matricula
440848,2447;4474606,219;2014/05/28;2017/09/07;01  CENTRO;01-04 JUSTICIA;MARQUES DE VALDEIGLESIAS, CALLE, DEL;5;301410059
440848,4609;4475293,077;2014/05/26;;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE;2;301410015
440671,2132;4475488,681;2014/05/26;;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE;21;301410004
440722,685;4474879,799;2014/05/27;;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;13;301410045
440776,2314;4474967,796;2014/05/27;;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;36;301410039
440874,2569;4475126,954;2014/05/27;;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;70;301410027
441027,5954;4474946,076;2014/05/27;;01  CENTRO;01-04 JUSTICIA;PIAMONTE, CALLE, DEL;12;301410041
440768,6247;4474588,94;2014/07/01;;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;20;301410062
440665,392;4474627,108;2014/05/28;;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;21;301410060
440850,3223;4474563,243;2014/05/28;;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;26;301410058
440938,9447;4474617,169;2014/05/28;;01  CENTRO;01-04 JUSTICIA;REY, PLAZA, DEL;6;301410056
441091,9758;4475044,491;2014/05/27;;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS;7;301410031
441075,978;4475104,603;2014/05/27;;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS;FRENTE 3;301410030
440856,6522;4475025,895;2014/05/27;;01  CENTRO;01-04 JUSTICIA;SAN GREGORIO, CALLE, DE;13;301410035
440767,9714;4475149,133;2014/05/26;;01  CENTRO;01-04 JUSTICIA;SAN LORENZO, CALLE, DE;17;301410019
440977,2447;4475013,315;2014/05/27;;01  CENTRO;01-04 JUSTICIA;SAN LUCAS, CALLE, DE;10;301410036
440642,7162;4475200,922;2014/05/26;;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE;10;301410018
440737,0264;4475256,183;2014/05/26;;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE;24;301410016
440813,4878;4475168,965;2014/05/26;;01  CENTRO;01-04 JUSTICIA;SAN MATEO, TRAVESIA, DE;11;301410021
440658,1488;4475103,572;2014/05/27;;01  CENTRO;01-04 JUSTICIA;SANTA BRIGIDA, CALLE, DE;FRENTE 13;301410026
440824,2589;4475404,266;2014/05/26;;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;8;301410006
440744,8716;4475455,827;2014/05/26;;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;11;301410005
439909,2058;4475307,918;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;7;301510032
439926,6956;4475382,265;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;13;301510025
439961,4934;4475596,952;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;34;301510011
439830,2807;4475358,826;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;AMANIEL, CALLE, DE;26;301510024
439919,3457;4475006,208;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;ANTONIO GRILO, CALLE, DE;10;301510059
439727,1676;4475632,295;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;BALTASAR GRACIAN, CALLE, DE;2;301510004
440375,9579;4474771,732;2014/05/31;;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL;11;301510070
440418,5521;4474966,69;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL;41;301510064
440541,4057;4475027,576;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;COLON, CALLE, DE;1;301510055
439632,0278;4475257,807;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;1;301510035
439668,5451;4475322,059;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;7;301510033
439718,6346;4475399,785;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;20;301510023
439825,4489;4475589,085;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;40;301510020
439856,3131;4475656,381;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;46;301510005
439774,931;4475273,138;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, TRAVESIA, DEL;FRENTE 5;301510036
440226,5729;4474823,046;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;9;301510067
440304,2901;4474903,622;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;29;301510063
440368,239;4474695,659;2014/05/31;;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;10;301510072
440257,4253;4474733,898;2014/05/31;;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;24;301510071
440348,3194;4475133,014;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;DON FELIPE, CALLE, DE;14;301510045
440269,489;4475310,076;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL;8;301510030
440364,4051;4475037,932;2014/05/30;2019/06/06;01  CENTRO;01-05 UNIVERSIDAD;EL ESCORIAL, CALLE, DE;8;301510056
440303,0518;4475070,624;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;EL ESCORIAL, CALLE, DE;20;301510054
440108,819;4475236,27;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;39;301510039
440188,4306;4475234,083;2014/05/29;2017/03/29;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;40;301510038
440555,8223;4475121,743;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;FUENCARRAL, CALLE, DE;69;301510046
439801,9717;4475004,869;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;GENERAL MITRE, CALLE, DEL;FRENTE 4;301510060
440309,8298;4475146,574;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE;34;301510047
439720,1557;4475075,701;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;MAESTRO GUERRERO, CALLE, DEL;4;301510051
440381,4887;4475572,619;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAÑA, CALLE, DE;4;301510007
440205,018;4475585,938;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAÑA, CALLE, DE;31;301510009
440181,0474;4475088,235;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;MARQUES DE SANTA ANA, CALLE, DEL;11;301510048
439484,9092;4475508,483;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;MARTIRES DE ALCALA, CALLE, DE LOS;5;301510021
440192,1882;4475490,199;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;MONTELEON, CALLE, DE;3;301510017
439765,689;4475494,282;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;MONTSERRAT, CALLE, DEL;17;301510013
439563,8223;4475324,659;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;NEGRAS, CALLE, DE LAS;6;301510034
440010,2716;4475358,555;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;NORTE, CALLE, DEL;21;301510026
440382,2095;4475304,098;2014/05/29;2017/03/29;01  CENTRO;01-05 UNIVERSIDAD;PALMA, CALLE, DE LA;16;301510028
440222,3726;4474975,226;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;12;301510057
440105,4782;4475063,559;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;30;301510053
440059,5877;4475167,029;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;POZAS, CALLE, DE LAS;12;301510044
440331,5245;4474860,972;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;PUEBLA, CALLE, DE LA;20;301510066
440026,4105;4475444,56;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;QUIÑONES, CALLE, DE;FRENTE 5;301510019
439802,3507;4475071,992;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;10;301510052
439894,1919;4475100,097;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;FRENTE 3;301510049
439845,4155;4474940,712;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;RICARDO LEON, CALLE, DE;3;301510061
440299,6682;4475569,477;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;RUIZ, CALLE, DE;15;301510008
440324,4714;4475455,331;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;SAN ANDRES, CALLE, DE;30;301510016
439780,7811;4475168,966;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE;6;301510042
439716,0268;4475208,908;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE;14;301510041
439977,2227;4474906,923;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;20;301510062
439992,6557;4475008,159;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;34;301510058
439996,5884;4475143,246;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;46;301510043
439994,8939;4475237,351;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;53;301510037
440031,4837;4475294,395;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;64;301510027
440093,9069;4475443,963;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;72;301510018
440116,4196;4475566,814;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;84;301510010
439989,5133;4475499,821;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;SAN DIMAS, CALLE, DE;17;301510015
439883,6672;4475541,76;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;30;301510014
439675,1923;4475130,492;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;SAN LEONARDO, CALLE, DE;7;301510050
440388,0192;4475242,067;2014/05/29;2017/03/29;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE FERRER, CALLE, DE;14;301510029
440135,0907;4475277,081;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE FERRER, CALLE, DE;52;301510031
439905,4537;4475592,504;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;10;301510012
439565,4029;4475680,286;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;24 B;301510003
440095,9645;4475597,679;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;S/N;301510006
439457,9229;4475521,971;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;SEMINARIO DE NOBLES, CALLE, DEL;4;301510022
439395,292;4475660,504;2014/05/28;;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;4;301510002
439431,6028;4475727,679;2014/07/01;;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;6;301510001
440126,7332;4474809,625;2014/05/31;;01  CENTRO;01-05 UNIVERSIDAD;SILVA, CALLE, DE;23;301510068
440195,9176;4475180,118;2014/05/29;;01  CENTRO;01-05 UNIVERSIDAD;TESORO, CALLE, DEL;12;301510040
440466,0492;4474866,108;2014/05/30;;01  CENTRO;01-05 UNIVERSIDAD;VALVERDE, CALLE, DE;23;301510065
440453,0592;4474796,077;2014/05/31;;01  CENTRO;01-05 UNIVERSIDAD;VALVERDE, CALLE, DE;FRENTE 18;301510069
440223,48;4473996,171;2014/05/30;;01  CENTRO;01-06 SOL;ATOCHA, CALLE, DE;12;301610017
439982,1577;4474263,526;2014/05/30;;01  CENTRO;01-06 SOL;BORDADORES, CALLE, DE LOS;7;301610010
440629,3685;4474537,922;2014/05/30;2020/07/01;01  CENTRO;01-06 SOL;CABALLERO DE GRACIA, CALLE, DEL;FRENTE 24;301610004
440327,739;4474512,326;2014/05/29;;01  CENTRO;01-06 SOL;CARMEN, PLAZA, DEL;S/N;301610003
440333,0383;4474120,076;2014/05/30;2018/07/12;01  CENTRO;01-06 SOL;CARRETAS, CALLE, DE LAS;8;301610014
439888,3561;4474102,163;2014/05/30;;01  CENTRO;01-06 SOL;CAVA DE SAN MIGUEL, CALLE, DE LA;7;301610016
440116,7973;4474321,658;2014/05/30;;01  CENTRO;01-06 SOL;CELENQUE, PLAZA, DEL;3;301610008
440270,5875;4474521,688;2014/05/29;;01  CENTRO;01-06 SOL;CHINCHILLA, CALLE, DE;2;301610002
440420,3809;4474176,44;2014/05/30;2020/08/26;01  CENTRO;01-06 SOL;ESPOZ Y MINA, CALLE, DE;5;301610012
439904,3685;4474277,783;2014/05/30;;01  CENTRO;01-06 SOL;HILERAS, CALLE, DE LAS;5;301610009
440171,65;4474136,835;2014/05/30;;01  CENTRO;01-06 SOL;MARQUES VIUDO DE PONTEJOS, CALLE, DEL;9;301610015
440466,7652;4474182,535;2014/05/30;2020/08/26;01  CENTRO;01-06 SOL;MATHEU, PASAJE, DE;3;301610013
440057,3643;4474200,82;2014/05/30;;01  CENTRO;01-06 SOL;MAYOR, CALLE;19;301610011
439882,6691;4474177,652;2014/05/30;;01  CENTRO;01-06 SOL;MAYOR, CALLE;42;301610007
440013,101;4474350,89;2014/05/30;;01  CENTRO;01-06 SOL;SAN MARTIN, CALLE, DE;1;301610006
439897,2658;4474426,394;2014/05/30;;01  CENTRO;01-06 SOL;SANTA CATALINA DE LOS DONADOS, PLAZA, DE;1;301610005
439978,1748;4474473,485;2014/05/29;;01  CENTRO;01-06 SOL;TRUJILLOS, CALLE, DE;7;301610001
439120,0307;4472615,826;2016/10/04;2020/06/30;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;3;302130014
439049,1557;4472674,326;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;8;302130015
438983,2451;4472775,204;2016/10/20;2020/07/17;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;12;302130024
438949,8489;4473225,514;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;2;302130064
438960,7301;4473142,587;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;6;302130061
438974,9184;4473046,643;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;16;302130054
439010,0091;4472879,178;2016/10/20;2020/06/30;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;21;302130044
439010,6925;4472880,377;2020/08/03;;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;21;302130044
438807,2516;4472734,815;2016/10/20;2020/07/14;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;12;302130020
438875,9057;4472715,076;2016/10/04;2020/06/30;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;S/N;302130019
438744,4778;4472815,269;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;S/N;302130021
438868,1393;4473607,917;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;FOSFORO, CALLE, DEL;3;302130081
439265,987;4473224,267;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;6;302130037
439213,3269;4473198,099;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;7;302130039
439171,8272;4473200,303;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;10;302130038
439392,385;4473187,7;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, TRAVESIA, DE;11 B;302130034
439099,1018;4473482,716;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;1;302130070
439074,799;4473502,161;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;4;302130072
439138,6883;4473235,884;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;20;302130059
439170,0038;4473137,293;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;22;302130058
439195,0345;4473033,711;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;26;302130057
439288,9057;4472685,993;2016/10/04;2020/07/14;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;36;302130010
439308,239;4472613,826;2016/10/04;2020/07/14;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;42;302130011
439306,3526;4472613,567;2020/08/13;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;42;302130011
439258,3223;4472803,243;2016/10/04;2020/07/14;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;57;302130008
439258,4705;4472802,082;2020/08/13;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;57;302130008
439302,6497;4472715,028;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;85;302130009
439107,2377;4473377,233;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;14 B;302130068
439054,5585;4473330,913;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;JEMENUÑO, CALLE, DE;2 J;302130067
438956,5379;4473930,055;2016/10/21;;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;2;302130094
438957,3284;4473635,716;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;27 A;302130082
438868,4632;4473934,941;2016/10/21;;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;2;302130093
438868,9544;4473734,601;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;20;302130086
438962,3477;4473825,42;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;MANZANARES, CALLE, DEL;13;302130090
438864,9057;4473812,326;2016/10/21;;02  ARGANZUELA;02-01 IMPERIAL;MANZANARES, CALLE, DEL;23;302130091
438845,3555;4473000,003;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;MARMOL, CALLE, DEL;1;302130048
439054,5557;4473927,434;2016/10/21;;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;1;302130095
439054,2396;4473742,731;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;S/N;302130085
438960,932;4473743,953;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;S/N;302130087
438858,7961;4473098,036;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;21;302130052
438866,7812;4472795,48;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;28;302130022
439142,4057;4472540,951;2016/10/04;2020/07/14;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;32;302130012
438941,5774;4472677,526;2016/10/04;2020/07/14;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;67;302130018
439073,6557;4472582,076;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;77;302130013
439003,7892;4473512,036;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;4 C;302130079
438948,5307;4472609,951;2016/10/04;2020/06/30;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;302130017
438901,3493;4473228,243;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;302130063
439049,2203;4473633,786;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;302130083
439355,9524;4473142,52;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;2;302130036
439216,5709;4473031,577;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;12;302130041
439426,8145;4473213,634;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;S/N;302130033
439265,3382;4473054,393;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;S/N;302130040
438927,8651;4473027,787;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PARADINAS, CALLE, DE;11;302130053
438952,7302;4472925,292;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PARADINAS, CALLE, DE;19;302130045
439340,0983;4472959,308;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PARTICULAR, CALLE;S/N;302130028
438938,5382;4473493,503;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;PIZARRA, CALLE, DE LA;1;302130078
438858,1006;4473480,89;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;PIZARRA, CALLE, DE LA;4;302130076
439524,6375;4473124,318;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;2;302130031
439352,7504;4473000,184;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;8;302130029
439289,3278;4472957,848;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;10;302130027
439480,7309;4473061,173;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;11;302130030
439116,4162;4472894,587;2016/10/20;2020/06/30;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;18;302130043
439116,6897;4472894,944;2020/07/28;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;18;302130043
439168,0182;4472875,806;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;31;302130026
439014,308;4472855,464;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;43;302130025
438921,1202;4472842,519;2016/10/20;2020/07/14;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;45;302130023
438930,044;4473338,805;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;RUY GONZALEZ DE CLAVIJO, CALLE, DE;2;302130074
438850,0051;4472918,255;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;SAN ALEJANDRO, CALLE, DE;2;302130046
439452,1557;4472962,159;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;SANTA CASILDA, CALLE, DE;8;302130002
438989,5564;4473163,546;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130055
439144,9813;4472987,008;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130056
439027,5231;4473115,55;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130060
438990,6511;4473227,943;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130065
438969,7904;4473315,575;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130066
439025,0506;4473490,133;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130073
439138,4487;4473924,8;2016/10/21;;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, CALLE, DE;43;302130096
439118,5897;4473484,88;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;2;302130071
439168,7807;4473379,201;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;14;302130069
439280,6929;4473301,365;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;30;302130035
439510,1479;4473166,489;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;52;302130032
439110,6701;4473790,593;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;2 G;302130088
439079,9371;4473710,892;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;2 J;302130084
439557,989;4473045,826;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;122;302130001
439474,5078;4472812,502;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;142;302130004
439421,6641;4472666,833;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;172;302130007
439510,8223;4472913,243;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;134 B;302130003
439373,4695;4472817,616;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;S/N;302130005
439261,5723;4472878,659;2016/10/04;;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;S/N;302130006
438828,6453;4473844,415;2016/10/21;;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;13;302130092
438810,3258;4473681,226;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;27;302130080
438810,9964;4473492,473;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;43;302130077
438813,4417;4473354,764;2016/10/19;;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;49;302130075
438790,5712;4473249,32;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;53;302130062
438767,2932;4473172,541;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;55;302130051
438730,3036;4472960,751;2016/10/20;;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;63;302130047
